transaction_id,merchant_id,customer_id,amount,currency,payment_method,transaction_hour,day_of_week,customer_transaction_count,customer_avg_amount,merchant_avg_amount,amount_deviation,customer_age_days,failed_attempts,device_change,ip_change,country_change,velocity_1h,velocity_24h,previous_chargebacks,previous_fraud_events,checkout_duration,retry_count,subscription,transaction_status,is_fraud,payment_failure,failure_reason,subscription_status,customer_value,previous_successful_payments,recovery_attempts,recovered,recovery_action,recovery_amount
txn_00021023,merchant_00508,customer_009752,1192.22,INR,upi,13,3,9,1985.37,1028.85,-0.3995,891,0,0,1,1,3,7,0,1,18.19,0,0,captured,0,0,none,none,17868.3,7,0,0,none,0.0
txn_00021024,merchant_00143,customer_001152,2565.33,INR,upi,5,6,16,2476.75,1453.89,0.0358,719,0,0,0,0,0,3,0,0,169.44,0,0,captured,0,0,none,none,39628.07,16,0,0,none,0.0
txn_00021025,merchant_00105,customer_010993,2801.9,INR,upi,11,4,24,2754.36,1937.16,0.0173,136,0,1,0,0,2,5,1,0,33.52,0,1,captured,0,0,none,active,66104.69,24,0,0,none,0.0
txn_00021026,merchant_00061,customer_016889,12072.65,INR,netbanking,20,5,16,1726.97,2154.77,5.9907,1690,1,0,0,0,2,4,0,0,18.37,0,0,captured,0,0,none,none,27631.46,14,0,0,none,0.0
txn_00021027,merchant_00264,customer_014356,1564.11,INR,upi,18,6,4,1499.47,1173.44,0.0431,265,0,0,0,0,0,5,0,0,111.13,0,1,captured,0,0,none,active,5997.89,4,0,0,none,0.0
txn_00021028,merchant_00316,customer_015089,2457.64,INR,upi,18,4,20,3669.06,2963.12,-0.3302,287,0,0,0,0,2,5,0,0,68.88,1,0,captured,0,0,none,none,73381.11,20,0,0,none,0.0
txn_00021029,merchant_00597,customer_008310,1942.76,INR,card,19,0,14,1016.82,1121.29,0.9106,1844,1,0,0,0,1,4,0,0,66.24,0,0,captured,0,0,none,none,14235.45,13,0,0,none,0.0
txn_00021030,merchant_00302,customer_008813,121.39,INR,upi,19,3,11,354.25,479.16,-0.6573,1935,0,0,0,0,0,2,0,1,36.71,0,0,captured,0,0,none,none,3896.76,10,0,0,none,0.0
txn_00021031,merchant_00111,customer_009456,834.12,INR,upi,14,6,17,732.02,855.53,0.1395,884,0,0,0,0,0,8,0,0,33.15,1,0,authorized,0,1,network_error,none,12444.3,17,3,1,retry_link,641.36
txn_00021032,merchant_00454,customer_003607,525.58,INR,upi,11,4,12,788.58,1293.06,-0.3335,723,0,0,0,0,1,4,0,0,71.03,1,1,captured,0,0,none,active,9462.96,11,0,0,none,0.0
txn_00021033,merchant_00039,customer_017652,3028.7,INR,emi,11,5,19,2449.93,1640.37,0.2362,436,0,0,0,1,0,1,1,0,56.33,0,0,captured,0,0,none,none,46548.64,19,0,0,none,0.0
txn_00021034,merchant_00224,customer_000723,1423.99,INR,upi,10,4,15,2851.12,836.06,-0.5006,657,0,0,0,0,0,4,0,0,93.18,0,0,captured,0,0,none,none,42766.8,15,0,0,none,0.0
txn_00021035,merchant_00424,customer_017821,1333.68,INR,card,9,1,16,766.21,1264.36,0.7406,646,1,0,0,0,1,3,0,0,107.24,0,0,failed,0,1,insufficient_funds,none,12259.38,14,1,0,support_outreach,0.0
txn_00021036,merchant_00165,customer_017556,3279.84,INR,card,11,1,24,1586.98,1256.47,1.0667,1536,1,0,0,0,0,3,0,0,175.57,0,0,failed,0,1,network_error,none,38087.63,22,1,1,support_outreach,2461.89
txn_00021037,merchant_00386,customer_016921,942.2,INR,upi,19,2,10,823.4,652.97,0.1443,1865,0,0,0,0,2,5,0,0,48.34,0,0,captured,0,0,none,none,8234.01,9,0,0,none,0.0
txn_00021038,merchant_00294,customer_000102,744.03,INR,netbanking,18,0,14,2431.06,1142.71,-0.6939,477,1,0,0,0,0,6,0,0,58.69,1,1,captured,0,0,none,active,34034.87,12,0,0,none,0.0
txn_00021039,merchant_00618,customer_017176,2964.01,INR,upi,9,6,27,932.12,1033.72,2.1799,217,0,0,0,0,1,2,0,0,29.13,0,0,captured,0,0,none,none,25167.21,25,0,0,none,0.0
txn_00021040,merchant_00186,customer_004277,943.2,INR,upi,7,6,19,1116.33,1467.11,-0.1551,429,0,0,0,0,1,6,0,0,31.09,0,0,captured,0,0,none,none,21210.3,18,0,0,none,0.0
txn_00021041,merchant_00589,customer_004693,601.9,INR,card,23,4,17,424.68,618.56,0.4173,1496,0,0,0,0,0,5,0,0,101.11,1,0,captured,0,0,none,none,7219.56,15,0,0,none,0.0
txn_00021042,merchant_00406,customer_012310,7008.85,INR,upi,23,1,9,4556.17,1756.38,0.5383,536,1,0,0,0,0,5,0,0,78.2,1,0,captured,0,0,none,none,41005.56,7,0,0,none,0.0
txn_00021043,merchant_00487,customer_007158,3204.1,INR,netbanking,22,6,17,3579.31,1861.42,-0.1048,119,0,0,0,0,1,3,0,0,36.66,2,0,captured,0,0,none,none,60848.23,16,0,0,none,0.0
txn_00021044,merchant_00109,customer_016882,603.27,INR,card,6,5,12,587.19,1128.32,0.0274,36,0,0,0,0,0,6,0,0,94.39,0,0,refunded,0,0,none,none,7046.23,12,0,0,none,0.0
txn_00021045,merchant_00012,customer_008935,1070.38,INR,upi,19,1,9,1849.56,844.94,-0.4213,1126,2,0,0,0,0,3,0,0,79.77,0,0,captured,0,0,none,none,16646.0,5,0,0,none,0.0
txn_00021046,merchant_00474,customer_002107,409.32,INR,upi,8,6,23,977.7,1026.0,-0.5813,1021,0,0,0,0,0,2,0,0,15.16,1,0,captured,0,0,none,none,22487.15,21,0,0,none,0.0
txn_00021047,merchant_00312,customer_004311,990.58,INR,card,16,0,10,1860.47,1965.58,-0.4676,1403,0,0,0,0,2,5,0,0,28.84,0,0,captured,0,0,none,none,18604.66,10,0,0,none,0.0
txn_00021048,merchant_00200,customer_013930,738.91,INR,wallet,0,3,26,566.82,1077.2,0.3036,1884,0,0,0,0,2,6,1,0,55.91,2,0,captured,0,0,none,none,14737.44,26,0,0,none,0.0
txn_00021049,merchant_00582,customer_010361,5083.71,INR,upi,22,3,16,2040.73,1064.84,1.4911,1916,0,0,0,0,1,6,0,0,35.53,2,0,captured,0,0,none,none,32651.72,14,0,0,none,0.0
txn_00021050,merchant_00212,customer_005971,1323.7,INR,upi,13,3,24,1007.14,1160.6,0.3143,1158,0,0,0,0,0,8,0,0,54.38,0,0,captured,0,0,none,none,24171.34,24,0,0,none,0.0
txn_00021051,merchant_00281,customer_003949,10952.02,INR,card,10,0,20,3035.94,2552.7,2.6075,2031,0,1,0,0,0,2,0,0,60.81,1,0,captured,0,0,none,none,60718.84,18,0,0,none,0.0
txn_00021052,merchant_00470,customer_012234,1084.31,INR,card,8,6,12,606.02,1431.26,0.7892,522,0,0,1,0,2,5,0,0,23.8,1,0,refunded,0,0,none,none,7272.24,12,0,0,none,0.0
txn_00021053,merchant_00625,customer_004798,3624.61,INR,card,13,1,13,2650.85,2496.23,0.3673,75,0,0,0,0,3,4,0,0,168.49,1,0,captured,0,0,none,none,34461.01,12,0,0,none,0.0
txn_00021054,merchant_00584,customer_001739,500.94,INR,card,18,0,23,209.47,597.91,1.3915,2048,0,0,0,0,1,2,0,0,106.64,0,0,captured,0,0,none,none,4817.73,22,0,0,none,0.0
txn_00021055,merchant_00424,customer_010011,1136.53,INR,upi,11,0,6,1225.82,1264.36,-0.0728,2165,0,0,0,0,5,9,0,0,87.16,0,0,captured,0,0,none,none,7354.89,5,0,0,none,0.0
txn_00021056,merchant_00071,customer_015566,1886.08,INR,upi,11,4,31,1029.03,1401.08,0.8329,663,1,0,0,1,0,6,1,0,60.82,0,0,captured,0,0,none,none,31899.99,30,0,0,none,0.0
txn_00021057,merchant_00071,customer_005550,850.87,INR,netbanking,19,5,14,789.17,1401.08,0.0782,290,0,0,0,0,1,7,0,0,9.54,1,0,refunded,0,0,none,none,11048.32,13,0,0,none,0.0
txn_00021058,merchant_00450,customer_012730,2036.59,INR,upi,7,1,17,1577.52,1127.7,0.291,1459,0,0,0,0,0,4,0,0,31.56,1,0,captured,0,0,none,none,26817.91,17,0,0,none,0.0
txn_00021059,merchant_00331,customer_008036,589.63,INR,upi,15,6,15,432.83,684.87,0.3623,1968,1,0,0,0,2,3,0,0,96.82,0,0,captured,0,0,none,none,6492.47,14,0,0,none,0.0
txn_00021060,merchant_00086,customer_017200,855.87,INR,upi,1,2,16,1512.48,1264.48,-0.4341,791,0,0,1,0,2,5,0,0,20.9,0,0,failed,0,1,insufficient_funds,none,24199.74,16,0,0,support_outreach,0.0
txn_00021061,merchant_00452,customer_010929,730.61,INR,upi,5,2,18,1030.95,1029.88,-0.2913,444,0,0,0,0,0,2,0,0,125.95,0,0,captured,0,0,none,none,18557.1,18,0,0,none,0.0
txn_00021062,merchant_00612,customer_009043,5547.01,INR,upi,17,1,22,1569.14,1672.13,2.5351,658,1,1,0,0,1,4,0,0,137.04,0,0,captured,0,0,none,none,34520.98,20,0,0,none,0.0
txn_00021063,merchant_00042,customer_004103,393.59,INR,netbanking,19,2,12,2858.89,914.8,-0.8623,2197,1,0,0,0,1,4,0,0,73.55,1,1,captured,0,0,none,active,34306.7,11,0,0,none,0.0
txn_00021064,merchant_00536,customer_015978,1271.15,INR,wallet,6,6,9,2207.09,1526.87,-0.4241,1177,1,0,0,0,2,5,0,0,47.09,0,0,failed,0,1,insufficient_funds,none,19863.85,8,3,0,retry_link,0.0
txn_00021065,merchant_00224,customer_000823,4288.08,INR,card,0,4,13,1266.9,836.06,2.3847,204,0,0,0,0,1,3,0,0,184.57,0,0,captured,0,0,none,none,16469.7,13,0,0,none,0.0
txn_00021066,merchant_00258,customer_009727,948.81,INR,upi,23,4,22,1934.0,2291.13,-0.5094,590,1,0,0,0,1,3,0,0,62.13,1,0,captured,0,0,none,none,42548.04,21,0,0,none,0.0
txn_00021067,merchant_00466,customer_004791,4522.44,INR,card,6,6,21,2180.59,2165.98,1.074,1714,0,0,0,0,0,3,0,0,48.81,1,0,captured,0,0,none,none,45792.43,21,0,0,none,0.0
txn_00021068,merchant_00160,customer_009230,425.69,INR,upi,16,5,14,635.32,1593.72,-0.33,422,0,0,0,0,0,2,0,0,10.05,0,0,captured,0,0,none,none,8894.49,14,0,0,none,0.0
txn_00021069,merchant_00102,customer_017698,821.33,INR,upi,21,2,15,303.84,466.42,1.7032,1662,0,0,0,0,0,6,0,1,121.52,0,0,failed,0,1,insufficient_funds,none,4557.57,15,1,0,card_update,0.0
txn_00021070,merchant_00626,customer_001702,1909.44,INR,upi,22,2,21,1020.31,1291.97,0.8714,1664,0,0,0,0,1,2,0,0,6.07,1,0,captured,0,0,none,none,21426.45,21,0,0,none,0.0
txn_00021071,merchant_00226,customer_000944,2351.33,INR,card,19,2,5,1303.57,1208.86,0.8038,823,0,0,0,0,0,2,0,0,33.62,0,1,captured,0,0,none,past_due,6517.83,5,0,0,none,0.0
txn_00021072,merchant_00110,customer_014655,485.72,INR,upi,17,0,13,404.85,912.05,0.1997,1883,1,0,0,0,0,1,0,0,44.76,0,0,captured,0,0,none,none,5263.09,12,0,0,none,0.0
txn_00021073,merchant_00448,customer_012570,2060.43,INR,upi,16,3,15,1805.98,1475.95,0.1409,195,0,0,0,0,1,3,0,0,36.96,0,0,captured,0,0,none,none,27089.73,13,0,0,none,0.0
txn_00021074,merchant_00140,customer_007419,409.28,INR,card,18,6,39,939.35,1023.65,-0.5643,1532,0,0,0,0,0,1,0,0,47.78,0,0,captured,0,0,none,none,36634.48,38,0,0,none,0.0
txn_00021075,merchant_00504,customer_004004,1722.58,INR,wallet,11,3,17,2171.75,2001.12,-0.2068,506,1,0,0,0,1,4,0,0,39.33,2,0,captured,0,0,none,none,36919.71,16,0,0,none,0.0
txn_00021076,merchant_00045,customer_010800,565.51,INR,card,23,0,27,2112.54,1230.35,-0.7323,1611,0,0,0,0,1,1,0,0,90.54,0,0,captured,0,0,none,none,57038.47,27,0,0,none,0.0
txn_00021077,merchant_00337,customer_004628,581.51,INR,card,9,1,24,895.8,1790.19,-0.3509,718,0,0,1,0,3,6,0,0,33.63,0,0,failed,0,1,network_error,none,21499.27,24,1,1,support_outreach,533.76
txn_00021078,merchant_00261,customer_011712,961.99,INR,upi,14,5,10,525.31,636.44,0.8313,1149,0,0,0,0,1,4,0,0,56.35,0,0,captured,0,0,none,none,5253.13,8,0,0,none,0.0
txn_00021079,merchant_00621,customer_007289,2745.05,INR,upi,10,3,11,1567.95,1866.94,0.7507,854,0,0,0,0,2,3,0,0,35.44,1,0,captured,0,0,none,none,17247.46,11,0,0,none,0.0
txn_00021080,merchant_00338,customer_013946,124.01,INR,upi,17,6,7,433.53,700.14,-0.714,1168,0,0,0,1,1,4,0,0,63.8,0,0,failed,0,1,bank_declined,none,3034.73,7,3,1,retry_link,105.15
txn_00021081,merchant_00601,customer_011851,1319.23,INR,upi,16,6,23,1336.22,1408.63,-0.0127,372,1,0,1,0,0,4,0,0,53.77,0,0,captured,0,0,none,none,30732.98,22,0,0,none,0.0
txn_00021082,merchant_00161,customer_010356,1654.51,INR,upi,10,1,21,975.69,1201.77,0.6957,1449,0,0,0,0,2,7,0,0,24.51,0,0,captured,0,0,none,none,20489.47,20,0,0,none,0.0
txn_00021083,merchant_00307,customer_001755,631.16,INR,wallet,9,1,25,1889.49,1995.66,-0.666,142,1,0,0,0,0,3,0,0,107.1,0,0,captured,0,0,none,none,47237.19,23,0,0,none,0.0
txn_00021084,merchant_00528,customer_011158,3568.69,INR,upi,13,3,17,1573.41,2028.71,1.2681,1491,0,0,0,0,2,4,0,0,81.66,1,0,captured,0,0,none,none,26747.95,16,0,0,none,0.0
txn_00021085,merchant_00104,customer_012568,413.84,INR,upi,9,1,23,368.5,762.79,0.1231,1841,0,1,1,0,1,9,0,0,54.11,0,0,captured,0,0,none,none,8475.39,23,0,0,none,0.0
txn_00021086,merchant_00603,customer_009373,1090.3,INR,upi,12,6,22,575.54,837.47,0.8944,1547,0,0,0,0,0,3,0,0,111.93,0,0,captured,0,0,none,none,12661.85,21,0,0,none,0.0
txn_00021087,merchant_00502,customer_010671,560.84,INR,upi,14,1,18,608.25,1108.32,-0.0779,1855,0,0,0,0,2,5,0,0,67.39,1,1,captured,0,0,none,active,10948.44,18,0,0,none,0.0
txn_00021088,merchant_00439,customer_011051,276.68,INR,upi,17,3,6,484.59,1015.14,-0.429,330,0,0,0,0,0,7,0,0,229.15,0,0,captured,0,0,none,none,2907.54,5,0,0,none,0.0
txn_00021089,merchant_00158,customer_004205,798.27,INR,card,18,5,22,1632.9,1700.54,-0.5111,926,0,0,0,0,1,3,0,0,9.32,1,0,captured,0,0,none,none,35923.83,20,0,0,none,0.0
txn_00021090,merchant_00531,customer_007996,724.44,INR,card,21,3,13,831.78,952.51,-0.1291,1058,0,0,0,0,1,2,1,0,66.88,0,0,captured,0,0,none,none,10813.18,13,0,0,none,0.0
txn_00021091,merchant_00547,customer_002269,1671.97,INR,upi,16,6,16,655.04,623.99,1.5525,1537,0,0,0,1,0,6,0,1,62.86,0,0,captured,0,0,none,none,10480.59,16,0,0,none,0.0
txn_00021092,merchant_00190,customer_013975,5143.64,INR,netbanking,18,3,11,1404.92,1356.29,2.6612,1645,0,1,0,0,0,2,0,0,53.7,1,0,captured,0,0,none,none,15454.14,11,0,0,none,0.0
txn_00021093,merchant_00381,customer_002621,1461.97,INR,upi,17,5,13,1800.09,1109.71,-0.1878,1349,1,0,0,0,2,6,0,0,40.04,2,0,captured,0,0,none,none,23401.18,11,0,0,none,0.0
txn_00021094,merchant_00039,customer_014589,10775.1,INR,upi,9,1,19,3696.18,1640.37,1.9152,1951,2,1,0,0,1,3,1,0,29.74,0,0,captured,0,0,none,none,70227.44,17,0,0,none,0.0
txn_00021095,merchant_00256,customer_011454,1873.34,INR,emi,12,0,15,772.11,726.85,1.4263,245,2,0,0,0,1,6,0,0,142.15,0,0,failed,0,1,authentication_failed,none,11581.66,13,0,1,support_outreach,1443.57
txn_00021096,merchant_00097,customer_009307,249.27,INR,netbanking,9,5,13,236.15,647.41,0.0555,295,1,0,0,0,0,2,0,0,67.05,0,0,captured,0,0,none,none,3069.99,12,0,0,none,0.0
txn_00021097,merchant_00361,customer_009087,2902.34,INR,upi,6,4,17,1794.48,2295.74,0.6174,2199,0,0,0,0,0,6,0,0,12.06,0,0,captured,0,0,none,none,30506.24,17,0,0,none,0.0
txn_00021098,merchant_00356,customer_002639,726.34,INR,card,7,6,16,1314.77,782.19,-0.4476,1078,1,0,0,0,0,6,0,0,101.93,0,1,captured,0,0,none,past_due,21036.39,15,0,0,none,0.0
txn_00021099,merchant_00346,customer_011731,247.23,INR,card,15,6,10,170.16,221.81,0.4529,70,0,0,0,0,1,5,0,0,88.72,0,1,captured,0,0,none,active,1701.63,9,0,0,none,0.0
txn_00021100,merchant_00440,customer_006722,2247.66,INR,emi,22,2,27,550.41,1368.25,3.0836,6,0,1,0,0,1,10,0,0,98.89,0,1,captured,0,0,none,active,14861.11,26,0,0,none,0.0
txn_00021101,merchant_00601,customer_014103,986.13,INR,upi,16,0,20,1445.53,1408.63,-0.3178,223,0,0,0,0,0,7,0,0,12.44,1,0,captured,0,0,none,none,28910.69,19,0,0,none,0.0
txn_00021102,merchant_00127,customer_015118,369.67,INR,upi,15,3,10,675.82,1003.98,-0.453,1148,1,0,0,0,0,4,0,0,8.28,0,0,captured,0,0,none,none,6758.16,9,0,0,none,0.0
txn_00021103,merchant_00139,customer_016512,1077.02,INR,card,14,5,19,790.05,1806.26,0.3632,6,0,0,0,0,2,6,0,0,38.23,0,0,captured,0,0,none,none,15010.93,19,0,0,none,0.0
txn_00021104,merchant_00140,customer_016501,1943.37,INR,upi,10,6,34,1084.89,1023.65,0.7913,2093,0,0,0,0,0,3,0,0,43.62,0,0,captured,0,0,none,none,36886.1,34,0,0,none,0.0
txn_00021105,merchant_00603,customer_013714,1111.69,INR,netbanking,16,4,14,543.95,837.47,1.0437,495,1,0,0,0,0,3,0,0,29.87,0,1,captured,0,0,none,active,7615.32,13,0,0,none,0.0
txn_00021106,merchant_00060,customer_004806,959.11,INR,upi,15,4,17,2750.89,1400.88,-0.6513,1389,0,0,0,1,1,3,0,0,120.56,4,0,captured,0,0,none,none,46765.11,17,0,0,none,0.0
txn_00021107,merchant_00020,customer_004927,239.07,INR,netbanking,14,5,12,834.12,1150.34,-0.7134,1808,1,0,0,0,1,4,0,0,14.13,1,0,captured,0,0,none,none,10009.45,11,0,0,none,0.0
txn_00021108,merchant_00104,customer_016939,745.84,INR,upi,15,5,12,2165.6,762.79,-0.6556,367,0,0,0,0,0,3,0,0,39.81,1,0,captured,0,0,none,none,25987.22,12,0,0,none,0.0
txn_00021109,merchant_00499,customer_017345,1458.75,INR,card,10,3,26,1052.58,1516.77,0.3859,675,1,0,0,0,2,4,0,0,39.98,1,0,failed,0,1,bank_declined,none,27367.14,24,2,0,retry_link,0.0
txn_00021110,merchant_00376,customer_004980,3862.64,INR,upi,0,4,18,3033.67,1481.75,0.2733,637,0,0,1,0,1,2,0,0,18.8,1,0,captured,0,0,none,none,54606.03,16,0,0,none,0.0
txn_00021111,merchant_00597,customer_011666,428.26,INR,upi,20,1,17,1016.1,1121.29,-0.5785,1870,0,0,0,0,0,1,1,0,73.57,0,0,captured,0,0,none,none,17273.69,16,0,0,none,0.0
txn_00021112,merchant_00132,customer_016539,1022.83,INR,upi,4,1,16,1669.78,768.81,-0.3874,1686,0,0,0,0,1,4,0,0,34.35,0,0,captured,0,0,none,none,26716.55,16,0,0,none,0.0
txn_00021113,merchant_00256,customer_015257,418.37,INR,card,0,1,19,811.34,726.85,-0.4843,1025,0,1,1,0,2,8,0,0,66.45,0,0,captured,0,0,none,none,15415.52,19,0,0,none,0.0
txn_00021114,merchant_00361,customer_016837,10985.99,INR,upi,7,0,6,3339.19,2295.74,2.29,1274,0,0,0,0,3,4,0,0,95.77,1,0,captured,0,0,none,none,20035.16,6,0,0,none,0.0
txn_00021115,merchant_00047,customer_006329,6413.75,INR,upi,19,2,20,4575.91,1722.99,0.4016,2147,0,0,0,0,0,3,0,0,104.58,1,0,captured,0,0,none,none,91518.25,20,0,0,none,0.0
txn_00021116,merchant_00597,customer_009086,119.35,INR,wallet,16,4,11,220.22,1121.29,-0.458,723,0,0,0,0,0,2,0,0,166.64,1,0,failed,0,1,bank_declined,none,2422.44,10,0,1,support_outreach,110.37
txn_00021117,merchant_00523,customer_010773,3515.17,INR,upi,0,3,5,2058.7,1260.49,0.7075,142,0,0,1,0,0,1,1,0,110.81,0,0,captured,0,0,none,none,10293.5,5,0,0,none,0.0
txn_00021118,merchant_00093,customer_017109,4504.61,INR,upi,11,4,14,1935.9,2086.35,1.3269,502,1,0,0,0,0,4,0,0,79.51,2,0,captured,0,0,none,none,27102.64,11,0,0,none,0.0
txn_00021119,merchant_00547,customer_017693,427.26,INR,card,16,2,14,814.75,623.99,-0.4756,622,0,0,0,0,0,2,0,0,38.96,0,0,captured,0,0,none,none,11406.44,14,0,0,none,0.0
txn_00021120,merchant_00291,customer_009886,55.8,INR,upi,9,2,18,143.31,289.87,-0.6106,1403,0,0,0,0,1,4,0,0,12.2,1,0,captured,0,0,none,none,2579.59,18,0,0,none,0.0
txn_00021121,merchant_00218,customer_015345,2115.39,INR,card,16,4,17,1894.93,1599.06,0.1163,1058,0,0,0,0,1,5,0,0,63.85,0,1,captured,0,0,none,active,32213.82,17,0,0,none,0.0
txn_00021122,merchant_00614,customer_006820,1202.32,USD,upi,11,6,14,3134.58,964.92,-0.6164,567,1,0,0,0,1,7,0,0,138.68,0,0,captured,0,0,none,none,43884.19,12,0,0,none,0.0
txn_00021123,merchant_00337,customer_010869,1274.47,INR,wallet,20,5,6,1771.98,1790.19,-0.2808,134,1,0,0,0,0,2,0,0,115.11,0,0,captured,0,0,none,none,10631.85,5,0,0,none,0.0
txn_00021124,merchant_00147,customer_014582,479.63,INR,upi,16,4,14,658.77,912.63,-0.2719,1846,0,0,0,0,1,6,0,0,32.99,0,0,captured,0,0,none,none,9222.77,12,0,0,none,0.0
txn_00021125,merchant_00526,customer_015969,826.5,INR,card,20,6,13,943.56,743.48,-0.1241,784,0,0,0,0,1,2,0,0,34.07,2,0,captured,0,0,none,none,12266.24,11,0,0,none,0.0
txn_00021126,merchant_00465,customer_001953,1379.32,INR,netbanking,10,0,23,1092.06,835.37,0.263,2154,0,0,0,0,0,4,1,0,26.51,0,0,captured,0,0,none,none,25117.42,22,0,0,none,0.0
txn_00021127,merchant_00124,customer_001314,715.12,INR,card,13,4,20,465.67,1425.86,0.5357,1834,0,0,0,0,3,8,0,0,85.31,0,0,captured,0,0,none,none,9313.43,18,0,0,none,0.0
txn_00021128,merchant_00440,customer_003899,6434.25,INR,upi,8,0,8,2764.14,1368.25,1.3278,940,1,0,0,0,1,3,0,0,62.03,0,1,captured,0,0,none,active,22113.12,7,0,0,none,0.0
txn_00021129,merchant_00408,customer_001834,732.63,INR,upi,19,2,11,1023.7,2159.05,-0.2843,1748,1,0,0,0,0,1,0,0,48.82,0,0,failed,0,1,authentication_failed,none,11260.7,9,0,1,retry_link,693.78
txn_00021130,merchant_00178,customer_003838,496.61,INR,card,23,2,16,900.11,1316.74,-0.4483,2132,0,0,0,0,1,3,0,0,82.79,0,0,captured,0,0,none,none,14401.74,16,0,0,none,0.0
txn_00021131,merchant_00279,customer_017076,980.23,INR,card,6,6,16,1059.25,1178.1,-0.0746,1989,0,0,0,0,0,3,0,0,24.37,0,0,captured,0,0,none,none,16948.07,16,0,0,none,0.0
txn_00021132,merchant_00545,customer_011197,402.24,INR,upi,17,2,17,1275.62,806.62,-0.6847,1149,0,0,0,0,0,5,0,0,39.75,0,0,captured,0,0,none,none,21685.59,17,0,0,none,0.0
txn_00021133,merchant_00113,customer_001746,2419.68,INR,netbanking,13,0,7,1094.54,549.63,1.2107,1815,2,1,0,0,1,6,0,0,57.45,0,0,captured,0,0,none,none,7661.79,5,0,0,none,0.0
txn_00021134,merchant_00469,customer_012759,1218.11,INR,upi,10,3,13,1079.42,1164.6,0.1285,444,0,0,0,0,0,4,0,0,80.95,3,0,captured,0,0,none,none,14032.51,13,0,0,none,0.0
txn_00021135,merchant_00540,customer_016905,293.29,INR,emi,8,6,14,250.44,479.29,0.1711,296,0,0,1,0,1,3,0,0,111.24,1,0,captured,0,0,none,none,3506.14,13,0,0,none,0.0
txn_00021136,merchant_00608,customer_015073,426.78,INR,card,16,4,22,1328.27,1358.59,-0.6787,42,0,0,0,0,0,5,0,0,49.75,0,1,captured,0,0,none,active,29222.04,20,0,0,none,0.0
txn_00021137,merchant_00211,customer_015398,298.46,INR,card,8,1,10,721.31,1260.97,-0.5862,1395,0,0,0,0,0,3,0,0,48.03,0,0,authorized,0,1,bank_declined,none,7213.14,10,3,0,support_outreach,0.0
txn_00021138,merchant_00173,customer_016197,94.89,INR,card,19,6,16,177.75,440.43,-0.4661,1573,0,0,0,0,0,4,0,0,63.92,0,0,captured,0,0,none,none,2843.93,16,0,0,none,0.0
txn_00021139,merchant_00607,customer_013518,1879.36,INR,upi,14,2,10,518.87,1023.47,2.6221,636,0,0,1,0,0,3,0,0,65.28,0,0,captured,0,0,none,none,5188.66,9,0,0,none,0.0
txn_00021140,merchant_00300,customer_015750,929.97,INR,upi,21,6,21,681.39,1225.31,0.3648,1161,0,0,0,0,1,6,0,0,28.78,0,0,captured,0,0,none,none,14309.12,21,0,0,none,0.0
txn_00021141,merchant_00369,customer_014348,1007.64,INR,netbanking,22,3,18,613.51,789.38,0.6424,2038,0,0,0,0,1,6,0,0,24.41,1,0,captured,0,0,none,none,11043.22,18,0,0,none,0.0
txn_00021142,merchant_00333,customer_012275,480.99,INR,wallet,12,2,26,788.86,707.04,-0.3903,1041,0,0,0,1,0,1,0,0,82.23,1,1,captured,0,0,none,active,20510.37,26,0,0,none,0.0
txn_00021143,merchant_00334,customer_003590,1738.07,INR,upi,21,3,10,916.53,1032.39,0.8964,320,1,0,0,0,3,6,0,0,18.08,1,1,failed,0,1,insufficient_funds,active,9165.25,8,0,1,retry_link,1501.32
txn_00021144,merchant_00405,customer_016466,3910.5,INR,wallet,19,1,13,4604.84,1637.09,-0.1508,2093,0,0,0,0,0,1,0,0,48.56,0,0,captured,0,0,none,none,59862.91,13,0,0,none,0.0
txn_00021145,merchant_00275,customer_001616,270.04,INR,upi,14,1,20,288.06,379.79,-0.0625,1040,1,0,0,0,1,1,0,0,9.89,1,0,captured,0,0,none,none,5761.11,19,0,0,none,0.0
txn_00021146,merchant_00254,customer_004959,1864.64,INR,card,14,4,15,1399.75,1207.35,0.3321,1348,2,0,0,0,2,6,0,0,45.46,0,0,captured,0,0,none,none,20996.26,13,0,0,none,0.0
txn_00021147,merchant_00260,customer_013001,1327.01,INR,netbanking,18,0,29,542.67,1373.79,1.4454,1104,0,1,0,0,2,4,1,0,33.0,0,1,captured,0,0,none,active,15737.29,29,0,0,none,0.0
txn_00021148,merchant_00426,customer_013054,2562.87,INR,upi,14,3,10,1715.1,888.97,0.4943,62,0,0,0,0,0,2,0,0,85.37,1,0,captured,0,0,none,none,17150.99,10,0,0,none,0.0
txn_00021149,merchant_00531,customer_015895,3873.84,INR,upi,6,0,8,954.88,952.51,3.0569,701,1,0,0,0,1,5,0,0,32.93,0,0,captured,1,0,none,none,7639.0,6,0,0,none,0.0
txn_00021150,merchant_00360,customer_001380,2231.78,INR,upi,18,0,25,612.87,1186.16,2.6415,1549,0,0,0,0,1,4,0,0,46.15,1,1,captured,0,0,none,active,15321.84,24,0,0,none,0.0
txn_00021151,merchant_00440,customer_014175,796.8,INR,card,15,0,17,329.02,1368.25,1.4217,137,0,0,1,0,0,5,0,0,87.76,1,0,captured,0,0,none,none,5593.37,17,0,0,none,0.0
